# Particle centroids in pixel units
# Particle radii - half of the average of the major and minor diameters of an ellipse fit to the particle area
# total particles: 3676
# mean radius: 3.2 Std.Dev. 0.14 (nm), 9.3 Std.Dev. 0.39 (pixels)
# X (pixel)	Y (pixel)	radius (nm)
1.3079e+03	9.4098e+02	3.4774e+00
1.0047e+02	9.4586e+02	4.0520e+00
8.7649e+02	9.4252e+02	3.2730e+00
9.0309e+02	9.4137e+02	3.1284e+00
1.0766e+03	9.4423e+02	3.4196e+00
1.1307e+03	9.4173e+02	2.9049e+00
4.5029e+02	9.4416e+02	2.8578e+00
4.7648e+02	9.4273e+02	3.0978e+00
1.2532e+03	9.4478e+02	3.2664e+00
2.7487e+02	9.4416e+02	3.3004e+00
6.2263e+02	9.4481e+02	3.3521e+00
8.4840e+02	9.4559e+02	3.3775e+00
8.2196e+02	9.4682e+02	3.4345e+00
1.0511e+03	9.4493e+02	3.0223e+00
2.4720e+02	9.4894e+02	3.6792e+00
4.2271e+02	9.4606e+02	3.1595e+00
1.0239e+03	9.4621e+02	3.3503e+00
3.9568e+02	9.4757e+02	3.2128e+00
5.9717e+02	9.4637e+02	3.0755e+00
9.9700e+02	9.4852e+02	3.2249e+00
1.2259e+03	9.4761e+02	3.4168e+00
4.9366e+01	9.4780e+02	2.7652e+00
7.2826e+01	9.4974e+02	2.4613e+00
5.7108e+02	9.4869e+02	3.2457e+00
2.2129e+02	9.4947e+02	3.1224e+00
7.6916e+02	9.4997e+02	3.4965e+00
7.9556e+02	9.4996e+02	3.2810e+00
3.6986e+02	9.4989e+02	3.3439e+00
9.7003e+02	9.5037e+02	3.3369e+00
1.1978e+03	9.5073e+02	2.9709e+00
1.6208e+01	9.5250e+02	4.9007e+00
1.9325e+02	9.5323e+02	3.9383e+00
3.4365e+02	9.5140e+02	3.1326e+00
1.1715e+03	9.5157e+02	2.9728e+00
1.6921e+02	9.5355e+02	3.4269e+00
5.1751e+02	9.5379e+02	3.3423e+00
5.4498e+02	9.5150e+02	3.5184e+00
7.4216e+02	9.5138e+02	3.3247e+00
9.4252e+02	9.5316e+02	3.3818e+00
1.3492e+03	9.5274e+02	3.4407e+00
6.8931e+02	9.5387e+02	3.1127e+00
7.1483e+02	9.5330e+02	2.9968e+00
9.1684e+02	9.5487e+02	3.3101e+00
1.1447e+03	9.5358e+02	3.1369e+00
1.1176e+03	9.5476e+02	3.3338e+00
1.3219e+03	9.5399e+02	3.2438e+00
4.9116e+02	9.5616e+02	3.2442e+00
6.6181e+02	9.5581e+02	3.0754e+00
8.9047e+02	9.5570e+02	3.3114e+00
1.0916e+03	9.5594e+02	3.1105e+00
1.2945e+03	9.5628e+02	3.3367e+00
1.4148e+02	9.5608e+02	3.4959e+00
3.1558e+02	9.5508e+02	3.2014e+00
4.6408e+02	9.5807e+02	3.3857e+00
1.0658e+03	9.5863e+02	2.9872e+00
6.3258e+01	9.5953e+02	2.8285e+00
1.1571e+02	9.5890e+02	2.6100e+00
6.1154e+02	9.5954e+02	3.0862e+00
6.3679e+02	9.5777e+02	3.1234e+00
8.6375e+02	9.5798e+02	3.2865e+00
1.2684e+03	9.5827e+02	3.3559e+00
3.8425e+02	9.6189e+02	3.2435e+00
8.3566e+02	9.5941e+02	3.1167e+00
1.2425e+03	9.5915e+02	2.9410e+00
8.7491e+01	9.6105e+02	2.6202e+00
2.6018e+02	9.6223e+02	3.9000e+00
2.8752e+02	9.6098e+02	3.6830e+00
4.3892e+02	9.5980e+02	3.6765e+00
1.0386e+03	9.6055e+02	3.4890e+00
4.1187e+02	9.6124e+02	3.2032e+00
5.8564e+02	9.6204e+02	3.4417e+00
8.0897e+02	9.6281e+02	3.3478e+00
1.3630e+03	9.5895e+02	2.7476e+00
3.7602e+01	9.6307e+02	3.6243e+00
2.1052e+02	9.6397e+02	3.3103e+00
7.8297e+02	9.6350e+02	3.1194e+00
1.0123e+03	9.6197e+02	3.0249e+00
2.3557e+02	9.6306e+02	2.8041e+00
3.5804e+02	9.6491e+02	3.0831e+00
9.8571e+02	9.6255e+02	2.9987e+00
1.2152e+03	9.6302e+02	3.1090e+00
5.5906e+02	9.6430e+02	3.3415e+00
7.3077e+02	9.6548e+02	3.2464e+00
7.5573e+02	9.6391e+02	3.0667e+00
5.3178e+02	9.6619e+02	3.1908e+00
9.5681e+02	9.6512e+02	3.1224e+00
1.5695e+02	9.6850e+02	3.1757e+00
9.3022e+02	9.6675e+02	2.8613e+00
1.8202e+02	9.6785e+02	2.2160e+00
3.0309e+02	9.6891e+02	3.3081e+00
3.3198e+02	9.6696e+02	3.4706e+00
7.0379e+02	9.6739e+02	3.2583e+00
5.0532e+02	9.6859e+02	3.2095e+00
1.3026e+02	9.7157e+02	3.0266e+00
6.7704e+02	9.6898e+02	3.4115e+00
9.0537e+02	9.6830e+02	2.8746e+00
4.5213e+02	9.7209e+02	3.0838e+00
4.7899e+02	9.7017e+02	3.4098e+00
8.7798e+02	9.7002e+02	3.2643e+00
6.5059e+02	9.7085e+02	3.4128e+00
1.0546e+02	9.7274e+02	3.3759e+00
2.7608e+02	9.7381e+02	2.4979e+00
4.2597e+02	9.7446e+02	3.2848e+00
6.2509e+02	9.7256e+02	3.2988e+00
8.5189e+02	9.7261e+02	3.2447e+00
7.8987e+01	9.7425e+02	3.0040e+00
2.2474e+02	9.7576e+02	3.2520e+00
2.4911e+02	9.7621e+02	2.5727e+00
1.0549e+03	9.7600e+02	4.2994e+00
1.0809e+03	9.7417e+02	4.5682e+00
1.1052e+03	9.7452e+02	4.6073e+00
1.1327e+03	9.7373e+02	5.0576e+00
1.1593e+03	9.7265e+02	4.9577e+00
1.3090e+03	9.7480e+02	5.0705e+00
5.2060e+01	9.7659e+02	3.6504e+00
5.7370e+02	9.7625e+02	3.1989e+00
6.0071e+02	9.7493e+02	3.2687e+00
9.7221e+02	9.7703e+02	3.5779e+00
9.9899e+02	9.7656e+02	3.5306e+00
1.2561e+03	9.7599e+02	4.4501e+00
1.2817e+03	9.7504e+02	4.4029e+00
1.3376e+03	9.7418e+02	4.8783e+00
3.9695e+02	9.7655e+02	3.6704e+00
7.4444e+02	9.7802e+02	3.2854e+00
8.2435e+02	9.7553e+02	3.4447e+00
1.0252e+03	9.7523e+02	3.2450e+00
1.2024e+03	9.7759e+02	4.3124e+00
1.2295e+03	9.7597e+02	4.2797e+00
1.3605e+03	9.7557e+02	3.8981e+00
1.9810e+02	9.7793e+02	2.8594e+00
3.7143e+02	9.7802e+02	3.6985e+00
7.7151e+02	9.7810e+02	3.2362e+00
7.9645e+02	9.7705e+02	3.1603e+00
1.1824e+03	9.7148e+02	4.5837e+00
3.4508e+02	9.7945e+02	3.1295e+00
5.4630e+02	9.7928e+02	3.2488e+00
1.7094e+02	9.8159e+02	3.7877e+00
3.1957e+02	9.7998e+02	2.7731e+00
7.1772e+02	9.8020e+02	3.1588e+00
9.4501e+02	9.8052e+02	3.2572e+00
5.2006e+02	9.8235e+02	3.5214e+00
6.9191e+02	9.8177e+02	3.2723e+00
2.6587e+02	9.8660e+02	3.5625e+00
4.9415e+02	9.8262e+02	3.1779e+00
8.9335e+02	9.8173e+02	3.3552e+00
9.1940e+02	9.8195e+02	3.2979e+00
1.7746e+01	9.8329e+02	5.5846e+00
9.4311e+01	9.8550e+02	2.7993e+00
1.1626e+02	9.8869e+02	4.2690e+00
2.9249e+02	9.8436e+02	3.0668e+00
1.4516e+02	9.8338e+02	2.9881e+00
4.6630e+02	9.8506e+02	3.2608e+00
6.3847e+02	9.8648e+02	3.1948e+00
6.6484e+02	9.8506e+02	3.2918e+00
8.6604e+02	9.8476e+02	3.1366e+00
4.4029e+02	9.8653e+02	3.0743e+00
6.1332e+02	9.8879e+02	3.3948e+00
6.8055e+01	9.8772e+02	3.3348e+00
8.3894e+02	9.8717e+02	3.3180e+00
5.8695e+02	9.8954e+02	3.3141e+00
1.0403e+03	9.8888e+02	3.0562e+00
4.1323e+02	9.8990e+02	3.3273e+00
5.6116e+02	9.9216e+02	3.0797e+00
2.1254e+02	9.9159e+02	3.3780e+00
7.5868e+02	9.9124e+02	2.9073e+00
8.1238e+02	9.9093e+02	3.1907e+00
9.8621e+02	9.9166e+02	3.2175e+00
1.0134e+03	9.8985e+02	3.2789e+00
7.3342e+02	9.9272e+02	2.9124e+00
7.8509e+02	9.9128e+02	3.1765e+00
9.5934e+02	9.9246e+02	3.2268e+00
1.8758e+02	9.9269e+02	3.2837e+00
3.3438e+02	9.9367e+02	2.8996e+00
5.3561e+02	9.9429e+02	3.2561e+00
7.0518e+02	9.9464e+02	3.2404e+00
3.6745e+01	9.9400e+02	3.3141e+00
2.3743e+02	9.9196e+02	3.8562e+00
3.5837e+02	9.9493e+02	3.3363e+00
3.8660e+02	9.9106e+02	2.8887e+00
9.3345e+02	9.9510e+02	3.2523e+00
1.5885e+02	9.9629e+02	2.7074e+00
9.0725e+02	9.9540e+02	2.8658e+00
3.0802e+02	9.9536e+02	3.6026e+00
5.0823e+02	9.9707e+02	3.0565e+00
1.3371e+02	9.9673e+02	2.9147e+00
8.8178e+02	9.9781e+02	3.2221e+00
4.8155e+02	9.9791e+02	3.5022e+00
6.5240e+02	9.9844e+02	3.0507e+00
2.8143e+02	9.9860e+02	3.0088e+00
6.7870e+02	9.9713e+02	3.2154e+00
4.0105e+02	1.0026e+03	3.0439e+00
4.5529e+02	1.0012e+03	3.1425e+00
8.2659e+02	1.0028e+03	3.2688e+00
2.5218e+02	1.0031e+03	3.3365e+00
7.9957e+02	1.0036e+03	3.4319e+00
5.7516e+02	1.0046e+03	3.2618e+00
6.2712e+02	1.0022e+03	3.5135e+00
8.5464e+02	1.0013e+03	3.5058e+00
4.2889e+02	1.0032e+03	3.5947e+00
1.0270e+03	1.0030e+03	3.4500e+00
6.0167e+02	1.0046e+03	3.2436e+00
7.7378e+02	1.0057e+03	3.1272e+00
7.4748e+02	1.0060e+03	3.3258e+00
3.4820e+02	1.0082e+03	2.9440e+00
5.4678e+02	1.0114e+03	4.5538e+00
9.7086e+02	1.0121e+03	4.6693e+00
6.9162e+02	1.0125e+03	4.1508e+00
2.1638e+01	1.0133e+03	5.7588e+00
8.9642e+02	1.0142e+03	4.6630e+00
9.1962e+02	1.0131e+03	4.0801e+00
1.0527e+03	1.0100e+03	7.1404e+00
4.9571e+02	1.0148e+03	4.6628e+00
5.2175e+02	1.0142e+03	4.7267e+00
6.6859e+02	1.0155e+03	4.6692e+00
5.3204e+01	1.0119e+03	5.2934e+00
7.9122e+01	1.0106e+03	5.5740e+00
1.0128e+02	1.0140e+03	4.5638e+00
1.2433e+02	1.0148e+03	4.3299e+00
1.4901e+02	1.0146e+03	4.6850e+00
1.7433e+02	1.0141e+03	4.8442e+00
1.9937e+02	1.0136e+03	4.7684e+00
2.2385e+02	1.0137e+03	4.6731e+00
2.6892e+02	1.0160e+03	4.7152e+00
2.9388e+02	1.0160e+03	4.1088e+00
3.2369e+02	1.0143e+03	5.7796e+00
3.7098e+02	1.0139e+03	5.7448e+00
4.4339e+02	1.0166e+03	4.4102e+00
8.6932e+02	1.0159e+03	4.6577e+00
9.4405e+02	1.0148e+03	5.4155e+00
4.6946e+02	1.0158e+03	4.2091e+00
6.4150e+02	1.0166e+03	4.0285e+00
7.1701e+02	1.0143e+03	5.5074e+00
8.4150e+02	1.0169e+03	4.2556e+00
1.0159e+03	1.0179e+03	3.9257e+00
2.4319e+02	1.0179e+03	3.2229e+00
3.9339e+02	1.0173e+03	3.0655e+00
4.1620e+02	1.0184e+03	4.0544e+00
5.6477e+02	1.0186e+03	3.6364e+00
5.9063e+02	1.0183e+03	3.8564e+00
6.1622e+02	1.0179e+03	3.9617e+00
7.6143e+02	1.0185e+03	3.8465e+00
7.8881e+02	1.0184e+03	3.9931e+00
8.1508e+02	1.0177e+03	3.8585e+00
9.9509e+02	1.0134e+03	5.2825e+00
7.3834e+02	1.0188e+03	2.8696e+00
3.4355e+02	1.0226e+03	1.6135e+00
