# Particle centroids in pixel units
# Particle radii - the average of the major and minor radii of an ellipse fit to the particle area
# total particles: 3726
# mean radius (raw data): 3.3 Std.Dev. 0.31 (nm), 9.5 Std.Dev. 0.89 (pixels)
# mean radius (gaussian fit): 3.3 Std.Dev. 0.13 (nm), 9.4 Std.Dev. 0.39 (pixels)
# X (pixel)	Y (pixel)	radius (nm)
2.8867e+02	7.7538e+02	3.4062e+00
6.8972e+02	7.7466e+02	3.0104e+00
1.1439e+03	7.7517e+02	3.4505e+00
8.8553e+01	7.7704e+02	3.5031e+00
1.1425e+02	7.7510e+02	3.3632e+00
2.3608e+02	7.7700e+02	3.3982e+00
6.6287e+02	7.7648e+02	3.2980e+00
8.6248e+02	7.7641e+02	3.0932e+00
2.6236e+02	7.7744e+02	3.3221e+00
4.3770e+02	7.7872e+02	3.3622e+00
4.6340e+02	7.7753e+02	3.3507e+00
4.8995e+02	7.7631e+02	3.4476e+00
1.0905e+03	7.7721e+02	3.1967e+00
6.3554e+02	7.7914e+02	3.1393e+00
8.3565e+02	7.7895e+02	3.2170e+00
1.0621e+03	7.7951e+02	3.0303e+00
1.1158e+03	7.7700e+02	3.3298e+00
6.2389e+01	7.7802e+02	3.6906e+00
2.0944e+02	7.7993e+02	3.4554e+00
1.2382e+03	7.8237e+02	3.4036e+00
8.8879e+02	7.7796e+02	3.2263e+00
1.2650e+03	7.8038e+02	3.3900e+00
1.2920e+03	7.7818e+02	3.3697e+00
3.4765e+01	7.8178e+02	3.2427e+00
4.1143e+02	7.8192e+02	3.2201e+00
6.0875e+02	7.8125e+02	3.2631e+00
7.8230e+02	7.8193e+02	3.2043e+00
8.0863e+02	7.8054e+02	3.3341e+00
1.0086e+03	7.8230e+02	3.2047e+00
5.8248e+02	7.8236e+02	3.2599e+00
1.2120e+03	7.8465e+02	3.5283e+00
1.8275e+02	7.8341e+02	3.2121e+00
3.5608e+02	7.8401e+02	3.4429e+00
3.8378e+02	7.8308e+02	3.3840e+00
5.5608e+02	7.8413e+02	3.2852e+00
1.0362e+03	7.8089e+02	3.2161e+00
1.3627e+03	7.8450e+02	3.6144e+00
7.5599e+02	7.8416e+02	3.1816e+00
9.5634e+02	7.8508e+02	3.3356e+00
9.8224e+02	7.8374e+02	3.3943e+00
1.1845e+03	7.8559e+02	3.5073e+00
1.5604e+02	7.8544e+02	3.6502e+00
7.2997e+02	7.8556e+02	3.2100e+00
1.0833e+01	7.8355e+02	2.9079e+00
3.3007e+02	7.8611e+02	3.3292e+00
3.0399e+02	7.8749e+02	3.2747e+00
5.0432e+02	7.8841e+02	3.2122e+00
5.3012e+02	7.8698e+02	3.3365e+00
7.0380e+02	7.8767e+02	3.2077e+00
9.2968e+02	7.8756e+02	3.3888e+00
2.7637e+02	7.8953e+02	3.1805e+00
1.1049e+03	7.9029e+02	3.1777e+00
1.1572e+03	7.8744e+02	3.3073e+00
1.3349e+03	7.8796e+02	3.4391e+00
1.2883e+02	7.8882e+02	3.2204e+00
6.7782e+02	7.8865e+02	3.3725e+00
7.6058e+01	7.9122e+02	3.0049e+00
4.7754e+02	7.9091e+02	3.1848e+00
6.5053e+02	7.9104e+02	3.1699e+00
8.7752e+02	7.9088e+02	3.4036e+00
1.1313e+03	7.8869e+02	2.7347e+00
1.3055e+03	7.9068e+02	3.4266e+00
8.5042e+02	7.9187e+02	3.2982e+00
9.0231e+02	7.9067e+02	3.3389e+00
1.2800e+03	7.9268e+02	3.2800e+00
4.9380e+01	7.9361e+02	3.2893e+00
1.0203e+02	7.9088e+02	3.4268e+00
2.2387e+02	7.9283e+02	3.3978e+00
2.4929e+02	7.9251e+02	3.2380e+00
4.5166e+02	7.9237e+02	3.2462e+00
1.0784e+03	7.9167e+02	3.1073e+00
6.2358e+02	7.9342e+02	3.1294e+00
8.2357e+02	7.9337e+02	3.3074e+00
1.2523e+03	7.9464e+02	3.2160e+00
1.9699e+02	7.9535e+02	3.2177e+00
4.2508e+02	7.9443e+02	3.1479e+00
5.9723e+02	7.9469e+02	3.1365e+00
7.9640e+02	7.9508e+02	3.2813e+00
1.0507e+03	7.9416e+02	3.2938e+00
5.7026e+02	7.9644e+02	3.2570e+00
1.0232e+03	7.9408e+02	3.1687e+00
3.7021e+02	7.9783e+02	3.3785e+00
3.9823e+02	7.9578e+02	3.3523e+00
7.7023e+02	7.9689e+02	3.1861e+00
9.9628e+02	7.9610e+02	3.1437e+00
1.2251e+03	7.9755e+02	3.2162e+00
2.2786e+01	7.9693e+02	3.2295e+00
3.4333e+02	7.9851e+02	3.1495e+00
7.4385e+02	7.9833e+02	3.2958e+00
1.7098e+02	7.9841e+02	3.3160e+00
5.4374e+02	7.9884e+02	3.1036e+00
1.4313e+02	7.9999e+02	3.2433e+00
3.1789e+02	8.0023e+02	3.2942e+00
5.1725e+02	8.0135e+02	3.3512e+00
7.1783e+02	7.9990e+02	3.1661e+00
9.7030e+02	7.9908e+02	3.1912e+00
1.1997e+03	7.9935e+02	3.1549e+00
1.1724e+03	7.9982e+02	2.9959e+00
1.3495e+03	8.0038e+02	3.4045e+00
2.9007e+02	8.0152e+02	3.2827e+00
6.9183e+02	8.0206e+02	3.2272e+00
9.4301e+02	8.0094e+02	3.4057e+00
1.1218e+03	8.0223e+02	3.5022e+00
1.1440e+03	8.0337e+02	3.6359e+00
1.1665e+02	8.0276e+02	3.3742e+00
4.9145e+02	8.0296e+02	3.2199e+00
8.8988e+02	8.0355e+02	3.2758e+00
9.1705e+02	8.0234e+02	3.1160e+00
1.3215e+03	8.0203e+02	3.2973e+00
1.0923e+03	8.0349e+02	3.3286e+00
2.6361e+02	8.0483e+02	3.3841e+00
6.6509e+02	8.0404e+02	3.2109e+00
1.2934e+03	8.0466e+02	3.0994e+00
4.6640e+02	8.0533e+02	3.1739e+00
8.6376e+02	8.0510e+02	3.2660e+00
1.0643e+03	8.0627e+02	3.4821e+00
4.3915e+02	8.0653e+02	3.3785e+00
6.3862e+02	8.0609e+02	3.4331e+00
9.0007e+01	8.0685e+02	3.3949e+00
2.3771e+02	8.0690e+02	3.3015e+00
6.1202e+02	8.0797e+02	3.4579e+00
8.3753e+02	8.0683e+02	3.4006e+00
3.7270e+01	8.0878e+02	3.2155e+00
6.2839e+01	8.0845e+02	3.5875e+00
2.1173e+02	8.0825e+02	3.4022e+00
4.1286e+02	8.0825e+02	3.3712e+00
3.8510e+02	8.1020e+02	3.2332e+00
5.8495e+02	8.0942e+02	3.2770e+00
8.1039e+02	8.0918e+02	3.5321e+00
1.0381e+03	8.0830e+02	3.2823e+00
1.2044e+01	8.1215e+02	3.2186e+00
1.8529e+02	8.0997e+02	3.3644e+00
3.5768e+02	8.1168e+02	3.3444e+00
7.8446e+02	8.1005e+02	3.3870e+00
1.0118e+03	8.0962e+02	3.4002e+00
1.2676e+03	8.0880e+02	3.5776e+00
5.5838e+02	8.1184e+02	3.2762e+00
7.5832e+02	8.1169e+02	3.1805e+00
9.8422e+02	8.1144e+02	3.2968e+00
1.1870e+03	8.1170e+02	2.8874e+00
1.2127e+03	8.1181e+02	3.1495e+00
1.2404e+03	8.1068e+02	3.0803e+00
3.3176e+02	8.1318e+02	3.2519e+00
5.3213e+02	8.1357e+02	3.2595e+00
1.3622e+03	8.1276e+02	3.0813e+00
7.3209e+02	8.1297e+02	3.3472e+00
9.5795e+02	8.1361e+02	3.2889e+00
1.1610e+03	8.1344e+02	3.3624e+00
1.5817e+02	8.1399e+02	3.2860e+00
7.0595e+02	8.1492e+02	3.2275e+00
9.3107e+02	8.1525e+02	3.2242e+00
1.3125e+02	8.1524e+02	3.1982e+00
2.7813e+02	8.1715e+02	3.3655e+00
3.0538e+02	8.1491e+02	3.4512e+00
5.0579e+02	8.1593e+02	3.1371e+00
6.8027e+02	8.1604e+02	3.2983e+00
1.1069e+03	8.1592e+02	2.9952e+00
1.3362e+03	8.1567e+02	3.2581e+00
6.5350e+02	8.1839e+02	3.2163e+00
9.0548e+02	8.1722e+02	3.1659e+00
1.1322e+03	8.1809e+02	2.9882e+00
1.3105e+03	8.1762e+02	3.3289e+00
1.0448e+02	8.1759e+02	3.2114e+00
4.5383e+02	8.2017e+02	3.4288e+00
8.7738e+02	8.1816e+02	3.2350e+00
1.0800e+03	8.1872e+02	3.2610e+00
2.5029e+02	8.1919e+02	3.0390e+00
4.8077e+02	8.1885e+02	3.3584e+00
1.2813e+03	8.1929e+02	3.2064e+00
7.6500e+01	8.2094e+02	3.4913e+00
4.2696e+02	8.2183e+02	3.3343e+00
6.2611e+02	8.2059e+02	3.1011e+00
1.0515e+03	8.2125e+02	3.3500e+00
4.8636e+01	8.2404e+02	3.6129e+00
2.2481e+02	8.2107e+02	3.1912e+00
3.9940e+02	8.2360e+02	3.4925e+00
5.9900e+02	8.2191e+02	3.2355e+00
8.2513e+02	8.2127e+02	3.1722e+00
1.0246e+03	8.2162e+02	3.0574e+00
2.5892e+01	8.2292e+02	3.1089e+00
1.9877e+02	8.2366e+02	3.3357e+00
5.7343e+02	8.2437e+02	3.2181e+00
9.9826e+02	8.2364e+02	3.2089e+00
1.2534e+03	8.2305e+02	3.2616e+00
3.7270e+02	8.2536e+02	3.3631e+00
7.7313e+02	8.2434e+02	3.1980e+00
7.9801e+02	8.2435e+02	3.4102e+00
8.5173e+02	8.2200e+02	3.6487e+00
1.7327e+02	8.2536e+02	3.2873e+00
1.1751e+03	8.2686e+02	3.7309e+00
1.2283e+03	8.2474e+02	3.0560e+00
3.1974e+02	8.2751e+02	3.3099e+00
3.4588e+02	8.2673e+02	3.2057e+00
5.4675e+02	8.2670e+02	3.4113e+00
7.4634e+02	8.2640e+02	3.4245e+00
9.7176e+02	8.2590e+02	3.0938e+00
1.2016e+03	8.2619e+02	2.9113e+00
5.2041e+02	8.2862e+02	3.3780e+00
7.1965e+02	8.2777e+02	3.1909e+00
9.4620e+02	8.2757e+02	3.0184e+00
1.3519e+03	8.2741e+02	3.2698e+00
1.4619e+02	8.2813e+02	3.3221e+00
1.3256e+03	8.2979e+02	3.5283e+00
2.9291e+02	8.2930e+02	3.3005e+00
8.9387e+02	8.3000e+02	3.3101e+00
1.1488e+03	8.2795e+02	2.8185e+00
1.1958e+02	8.3125e+02	3.3507e+00
4.9467e+02	8.3069e+02	3.1503e+00
6.9386e+02	8.2956e+02	3.3123e+00
6.6796e+02	8.3077e+02	3.1045e+00
9.2004e+02	8.2995e+02	3.3246e+00
1.1209e+03	8.3157e+02	3.2530e+00
2.6677e+02	8.3270e+02	3.3302e+00
4.6815e+02	8.3245e+02	3.2509e+00
8.6562e+02	8.3275e+02	3.3683e+00
1.2977e+03	8.3226e+02	3.2036e+00
9.2907e+01	8.3346e+02	3.3931e+00
2.1341e+02	8.3561e+02	3.4223e+00
6.4069e+02	8.3309e+02	3.4256e+00
1.0678e+03	8.3351e+02	3.0350e+00
1.0949e+03	8.3194e+02	3.5215e+00
4.4136e+02	8.3445e+02	3.3394e+00
8.3876e+02	8.3499e+02	3.1961e+00
1.2697e+03	8.3453e+02	3.2727e+00
6.1454e+02	8.3478e+02	3.0820e+00
2.3971e+02	8.3513e+02	3.4373e+00
8.1289e+02	8.3666e+02	3.2105e+00
1.0138e+03	8.3681e+02	3.3096e+00
1.0400e+03	8.3625e+02	3.2355e+00
1.2423e+03	8.3633e+02	3.0099e+00
6.6101e+01	8.3766e+02	3.3033e+00
1.8657e+02	8.3816e+02	3.1220e+00
4.1440e+02	8.3748e+02	3.3997e+00
5.8725e+02	8.3771e+02	3.2081e+00
7.8754e+02	8.3748e+02	3.1703e+00
1.3645e+03	8.3957e+02	2.6796e+00
3.7929e+01	8.3912e+02	2.9836e+00
3.8577e+02	8.3805e+02	3.2590e+00
9.8753e+02	8.3887e+02	3.1354e+00
1.2164e+03	8.3798e+02	3.2129e+00
1.6079e+02	8.3984e+02	3.2324e+00
3.5910e+02	8.4017e+02	3.3180e+00
5.6134e+02	8.3922e+02	3.2088e+00
1.1855e+03	8.4546e+02	5.0717e+00
7.3432e+02	8.4091e+02	3.2337e+00
7.5991e+02	8.3962e+02	3.3981e+00
9.6064e+02	8.4033e+02	3.2066e+00
1.2082e+01	8.4124e+02	3.6486e+00
3.3303e+02	8.4058e+02	3.0344e+00
5.3434e+02	8.4160e+02	3.1397e+00
7.0795e+02	8.4234e+02	3.1917e+00
1.3385e+02	8.4297e+02	3.4205e+00
9.3518e+02	8.4257e+02	3.2016e+00
1.1366e+03	8.4191e+02	3.3394e+00
1.3402e+03	8.4274e+02	3.2883e+00
3.0724e+02	8.4300e+02	3.1592e+00
6.8219e+02	8.4397e+02	3.4665e+00
9.0891e+02	8.4422e+02	3.1660e+00
5.0893e+02	8.4378e+02	3.2797e+00
1.1641e+03	8.3968e+02	2.5729e+00
1.0831e+02	8.4562e+02	3.1631e+00
2.8083e+02	8.4512e+02	3.1355e+00
6.5560e+02	8.4575e+02	3.2299e+00
1.0836e+03	8.4665e+02	2.8795e+00
1.1090e+03	8.4522e+02	3.2569e+00
6.2821e+02	8.4691e+02	3.0996e+00
8.8070e+02	8.4587e+02	3.2599e+00
1.3133e+03	8.4554e+02	3.3430e+00
2.5374e+02	8.4757e+02	3.3283e+00
1.2849e+03	8.4747e+02	3.5179e+00
2.2703e+02	8.4891e+02	3.2742e+00
4.5605e+02	8.4715e+02	3.2247e+00
4.8247e+02	8.4634e+02	3.4638e+00
6.0237e+02	8.4847e+02	3.3281e+00
8.2777e+02	8.4949e+02	3.1931e+00
1.0549e+03	8.4823e+02	3.4717e+00
1.2583e+03	8.4845e+02	3.1285e+00
8.0466e+01	8.4906e+02	3.2555e+00
4.2857e+02	8.4879e+02	3.1114e+00
8.5391e+02	8.4890e+02	3.1992e+00
1.0276e+03	8.4964e+02	3.2956e+00
8.0030e+02	8.5101e+02	3.2500e+00
2.7151e+01	8.5136e+02	2.9577e+00
4.0231e+02	8.5176e+02	3.3071e+00
5.7517e+02	8.5132e+02	3.0431e+00
1.0008e+03	8.5145e+02	3.3843e+00
1.2308e+03	8.5027e+02	3.2648e+00
2.0131e+02	8.5127e+02	3.4431e+00
3.7331e+02	8.5247e+02	3.4325e+00
7.7456e+02	8.5222e+02	3.4841e+00
1.2034e+03	8.5377e+02	3.5550e+00
1.7534e+02	8.5259e+02	3.1177e+00
3.4684e+02	8.5391e+02	3.2380e+00
5.4875e+02	8.5380e+02	3.2854e+00
7.4804e+02	8.5380e+02	3.0344e+00
1.1526e+03	8.5318e+02	3.8282e+00
4.8563e+01	8.5858e+02	5.0905e+00
9.4874e+02	8.5508e+02	3.2889e+00
1.3580e+03	8.5711e+02	4.4612e+00
9.7485e+02	8.5363e+02	3.2720e+00
1.2219e+02	8.5635e+02	2.7224e+00
1.4891e+02	8.5542e+02	3.3988e+00
3.2172e+02	8.5599e+02	3.7433e+00
5.2305e+02	8.5643e+02	3.3013e+00
6.9579e+02	8.5682e+02	3.0682e+00
7.2215e+02	8.5578e+02	3.3665e+00
1.1231e+03	8.5740e+02	3.3262e+00
2.9480e+02	8.5711e+02	3.2718e+00
4.9655e+02	8.5879e+02	3.3824e+00
6.7011e+02	8.5823e+02	3.2654e+00
9.2324e+02	8.5706e+02	2.9929e+00
1.3263e+03	8.5708e+02	3.3367e+00
2.6855e+02	8.5991e+02	3.5133e+00
8.9525e+02	8.5845e+02	3.4319e+00
1.0713e+03	8.5934e+02	3.4916e+00
6.1697e+02	8.6077e+02	3.2591e+00
6.4334e+02	8.6017e+02	3.3350e+00
8.6805e+02	8.5997e+02	3.0917e+00
1.0964e+03	8.5960e+02	3.1314e+00
1.2992e+03	8.6009e+02	3.3488e+00
9.5934e+01	8.6136e+02	3.4515e+00
4.7111e+02	8.6127e+02	3.5101e+00
8.4183e+02	8.6169e+02	3.2842e+00
1.2721e+03	8.6224e+02	3.3212e+00
4.4384e+02	8.6201e+02	3.4670e+00
1.0430e+03	8.6308e+02	3.1553e+00
4.1592e+02	8.6392e+02	3.4852e+00
6.7168e+01	8.6440e+02	3.2145e+00
2.1504e+02	8.6458e+02	3.2404e+00
3.8923e+02	8.6527e+02	3.1676e+00
5.6313e+02	8.6534e+02	3.1768e+00
5.8912e+02	8.6384e+02	3.4397e+00
8.1581e+02	8.6373e+02	3.2157e+00
9.8925e+02	8.6589e+02	3.1885e+00
1.0164e+03	8.6500e+02	3.4276e+00
1.6161e+02	8.6827e+02	3.7284e+00
2.4161e+02	8.6481e+02	3.4023e+00
1.2456e+03	8.6449e+02	3.5429e+00
3.3488e+02	8.6759e+02	2.9769e+00
7.8862e+02	8.6617e+02	3.2725e+00
1.3937e+01	8.6898e+02	4.7624e+00
1.8831e+02	8.6780e+02	3.3935e+00
3.6164e+02	8.6733e+02	3.3139e+00
7.6186e+02	8.6691e+02	3.1893e+00
5.3717e+02	8.6911e+02	3.1630e+00
7.0946e+02	8.6947e+02	3.2192e+00
7.3685e+02	8.6823e+02	3.3903e+00
9.6367e+02	8.6872e+02	3.3812e+00
1.1899e+03	8.6942e+02	3.0905e+00
1.2182e+03	8.6654e+02	3.5218e+00
3.0846e+02	8.7082e+02	3.2983e+00
9.3631e+02	8.6887e+02	3.3230e+00
1.3417e+03	8.6967e+02	3.4365e+00
1.3762e+02	8.7061e+02	3.1261e+00
5.1114e+02	8.7134e+02	3.2685e+00
6.8386e+02	8.7102e+02	3.1813e+00
9.1029e+02	8.7029e+02	3.2517e+00
1.1385e+03	8.7067e+02	3.1425e+00
1.1654e+03	8.6875e+02	3.4866e+00
1.3144e+03	8.7192e+02	3.2653e+00
1.1202e+02	8.7180e+02	3.7122e+00
2.8267e+02	8.7266e+02	3.3690e+00
4.8447e+02	8.7285e+02	3.2278e+00
6.5790e+02	8.7346e+02	3.2222e+00
8.8291e+02	8.7333e+02	3.3010e+00
1.0574e+03	8.7424e+02	3.1963e+00
4.5725e+02	8.7480e+02	3.1873e+00
6.3181e+02	8.7426e+02	3.2768e+00
1.0837e+03	8.7454e+02	3.0918e+00
1.1119e+03	8.7067e+02	2.7545e+00
1.2856e+03	8.7478e+02	3.3274e+00
2.5604e+02	8.7517e+02	3.2488e+00
6.0478e+02	8.7597e+02	3.3446e+00
8.5621e+02	8.7499e+02	3.3005e+00
5.7733e+02	8.7845e+02	3.3400e+00
8.2966e+02	8.7644e+02	3.2197e+00
1.2590e+03	8.7603e+02	3.2674e+00
2.3008e+02	8.7835e+02	3.1620e+00
4.0325e+02	8.7769e+02	3.1362e+00
4.2993e+02	8.7637e+02	2.9694e+00
1.0314e+03	8.7770e+02	3.4679e+00
8.2502e+01	8.7709e+02	3.5266e+00
7.7687e+02	8.8017e+02	3.1753e+00
8.0307e+02	8.7955e+02	3.5997e+00
5.6386e+01	8.7908e+02	3.0304e+00
3.7707e+02	8.7979e+02	3.3949e+00
9.7872e+02	8.8107e+02	3.1367e+00
1.2324e+03	8.7924e+02	3.0115e+00
7.5121e+02	8.8136e+02	3.1418e+00
1.2069e+03	8.8158e+02	3.2802e+00
1.3583e+03	8.8132e+02	3.7434e+00
2.0210e+02	8.8093e+02	3.3854e+00
5.5154e+02	8.8118e+02	3.3421e+00
2.8505e+01	8.8237e+02	3.4143e+00
1.7543e+02	8.8323e+02	3.2609e+00
3.5017e+02	8.8197e+02	3.1195e+00
1.0033e+03	8.8122e+02	3.5683e+00
1.1270e+03	8.8381e+02	2.8303e+00
1.4903e+02	8.8643e+02	3.5075e+00
3.2370e+02	8.8365e+02	3.3313e+00
5.2517e+02	8.8349e+02	3.1727e+00
6.9791e+02	8.8379e+02	3.1623e+00
7.2407e+02	8.8295e+02	3.2597e+00
1.0997e+03	8.8485e+02	3.7157e+00
1.3289e+03	8.8373e+02	3.3774e+00
2.9705e+02	8.8597e+02	3.3177e+00
6.7261e+02	8.8474e+02	3.1694e+00
1.2480e+02	8.8545e+02	3.3620e+00
2.6994e+02	8.8723e+02	3.2719e+00
9.2441e+02	8.8445e+02	3.2539e+00
1.1779e+03	8.8430e+02	3.3514e+00
4.7137e+02	8.8762e+02	3.3260e+00
8.9835e+02	8.8640e+02	3.2421e+00
1.3019e+03	8.8647e+02	3.0864e+00
4.4477e+02	8.8941e+02	3.3979e+00
6.4533e+02	8.8688e+02	3.1392e+00
9.5213e+02	8.8561e+02	3.6364e+00
1.2743e+03	8.8815e+02	2.7729e+00
9.7484e+01	8.8814e+02	3.0995e+00
4.9899e+02	8.8625e+02	3.1424e+00
6.1873e+02	8.8901e+02	3.2339e+00
2.4446e+02	8.8989e+02	3.2430e+00
8.7078e+02	8.8907e+02	3.4632e+00
1.0458e+03	8.8986e+02	3.0988e+00
4.1897e+02	8.8992e+02	3.3152e+00
1.0715e+03	8.8985e+02	3.0487e+00
6.9752e+01	8.9186e+02	3.2601e+00
3.9191e+02	8.9369e+02	3.4977e+00
8.4438e+02	8.9073e+02	3.3682e+00
1.2471e+03	8.9186e+02	3.1416e+00
4.2284e+01	8.9413e+02	3.5101e+00
5.9231e+02	8.9237e+02	3.4881e+00
8.1684e+02	8.9163e+02	3.2839e+00
5.6589e+02	8.9400e+02	3.4776e+00
7.9128e+02	8.9379e+02	3.2353e+00
9.9065e+02	8.9514e+02	3.2369e+00
1.0193e+03	8.9312e+02	3.0321e+00
2.1709e+02	8.9468e+02	3.7311e+00
7.6439e+02	8.9443e+02	3.2524e+00
1.1456e+03	8.9044e+02	4.9167e+00
1.2213e+03	8.9402e+02	3.3983e+00
5.4017e+02	8.9591e+02	3.1802e+00
1.1144e+03	8.9741e+02	3.3978e+00
3.6374e+02	8.9656e+02	3.5109e+00
7.1197e+02	8.9738e+02	3.2964e+00
7.3812e+02	8.9606e+02	3.3709e+00
9.6471e+02	8.9683e+02	3.1635e+00
1.1665e+03	8.9769e+02	3.0330e+00
1.1943e+03	8.9640e+02	3.2566e+00
1.3441e+03	8.9622e+02	3.2254e+00
3.1128e+02	8.9852e+02	3.2859e+00
3.3831e+02	8.9658e+02	3.4938e+00
5.1415e+02	8.9754e+02	3.2021e+00
9.1139e+02	8.9783e+02	3.1155e+00
1.4196e+01	9.0033e+02	3.8886e+00
1.9074e+02	8.9746e+02	3.1747e+00
6.5916e+02	8.9953e+02	3.4241e+00
9.3802e+02	8.9807e+02	2.9933e+00
1.3167e+03	8.9816e+02	3.1611e+00
1.3840e+02	9.0032e+02	2.7950e+00
6.8579e+02	8.9893e+02	3.4297e+00
1.2909e+03	9.0043e+02	3.1273e+00
1.6441e+02	8.9956e+02	3.2859e+00
2.8372e+02	9.0190e+02	3.4168e+00
4.8689e+02	9.0045e+02	3.4436e+00
6.3300e+02	9.0109e+02	3.2115e+00
4.6001e+02	9.0241e+02	3.2257e+00
1.0864e+03	9.0092e+02	3.1371e+00
1.1391e+02	9.0181e+02	3.4421e+00
8.5800e+02	9.0251e+02	2.8960e+00
8.8518e+02	9.0175e+02	3.3313e+00
1.0605e+03	9.0349e+02	3.0994e+00
2.5855e+02	9.0358e+02	3.3515e+00
6.0747e+02	9.0375e+02	3.1614e+00
1.2640e+03	9.0352e+02	3.6150e+00
8.5940e+01	9.0376e+02	3.1465e+00
4.0586e+02	9.0473e+02	3.3609e+00
4.3271e+02	9.0400e+02	3.4864e+00
8.3194e+02	9.0453e+02	3.2037e+00
1.2347e+03	9.0573e+02	3.2149e+00
2.3205e+02	9.0522e+02	3.3973e+00
7.8039e+02	9.0700e+02	3.2278e+00
8.0523e+02	9.0619e+02	3.1459e+00
1.0339e+03	9.0522e+02	3.2539e+00
1.1313e+03	9.0894e+02	2.8323e+00
3.8043e+02	9.0718e+02	3.1702e+00
5.7990e+02	9.0665e+02	3.0001e+00
1.0068e+03	9.0648e+02	3.6109e+00
1.2085e+03	9.0815e+02	3.3019e+00
1.3608e+03	9.0584e+02	4.0285e+00
5.6401e+01	9.0859e+02	3.7064e+00
2.0412e+02	9.0899e+02	2.9297e+00
5.5301e+02	9.0938e+02	3.2382e+00
3.0933e+01	9.0982e+02	2.8387e+00
1.7888e+02	9.0953e+02	3.2005e+00
3.5220e+02	9.1000e+02	3.0524e+00
7.5178e+02	9.0970e+02	3.3409e+00
5.2778e+02	9.1062e+02	3.1616e+00
7.2555e+02	9.1089e+02	3.4728e+00
9.5334e+02	9.1009e+02	2.8155e+00
9.7967e+02	9.0982e+02	3.0313e+00
3.2597e+02	9.1148e+02	3.4277e+00
6.9915e+02	9.1179e+02	3.1479e+00
9.2674e+02	9.1148e+02	3.2200e+00
1.3048e+03	9.1228e+02	3.2581e+00
1.3322e+03	9.1210e+02	3.4319e+00
1.1806e+03	9.1270e+02	3.6224e+00
9.9799e+01	9.1400e+02	3.3154e+00
1.2639e+02	9.1400e+02	3.1133e+00
1.5161e+02	9.1376e+02	3.1339e+00
5.0198e+02	9.1340e+02	3.3399e+00
6.4754e+02	9.1377e+02	3.2866e+00
6.7233e+02	9.1352e+02	3.3957e+00
1.1547e+03	9.1311e+02	3.1587e+00
1.2788e+03	9.1357e+02	3.2620e+00
3.0038e+02	9.1418e+02	3.1697e+00
1.1015e+03	9.1411e+02	3.3483e+00
2.7304e+02	9.1610e+02	3.1398e+00
6.2180e+02	9.1635e+02	3.3136e+00
8.7354e+02	9.1627e+02	3.1352e+00
9.0016e+02	9.1418e+02	3.4550e+00
4.4793e+02	9.1699e+02	3.5370e+00
1.0756e+03	9.1579e+02	3.2665e+00
1.1208e+03	9.2218e+02	3.6905e+00
4.2106e+02	9.1850e+02	3.1712e+00
8.4683e+02	9.1716e+02	3.3308e+00
1.0213e+03	9.1836e+02	3.0576e+00
1.0491e+03	9.1758e+02	3.2970e+00
2.4589e+02	9.1861e+02	3.3278e+00
4.7522e+02	9.1608e+02	3.4170e+00
3.9393e+02	9.2046e+02	3.4637e+00
5.9502e+02	9.1875e+02	3.2376e+00
8.2022e+02	9.1955e+02	3.2691e+00
9.6995e+02	9.1965e+02	2.4285e+00
1.2497e+03	9.1829e+02	3.1695e+00
7.1493e+01	9.1984e+02	3.7268e+00
1.2232e+03	9.2062e+02	3.2395e+00
2.2040e+02	9.2185e+02	3.2738e+00
3.6728e+02	9.2156e+02	3.4010e+00
7.6675e+02	9.2209e+02	3.3599e+00
9.9269e+02	9.2260e+02	3.3129e+00
4.5385e+01	9.2335e+02	2.9757e+00
3.4123e+02	9.2300e+02	2.8431e+00
5.4187e+02	9.2418e+02	3.3711e+00
5.6846e+02	9.2202e+02	3.3372e+00
6.6062e+02	9.2690e+02	3.3816e+00
7.3908e+02	9.2374e+02	3.2211e+00
7.9312e+02	9.2218e+02	3.6830e+00
9.4180e+02	9.2416e+02	3.2312e+00
1.5844e+01	9.2538e+02	4.5567e+00
1.6670e+02	9.2409e+02	3.2711e+00
5.1638e+02	9.2600e+02	3.3383e+00
1.1420e+03	9.2653e+02	3.2148e+00
1.3454e+03	9.2504e+02	3.5694e+00
6.8717e+02	9.2587e+02	3.1539e+00
9.1396e+02	9.2575e+02	3.2908e+00
1.1678e+03	9.2608e+02	3.0260e+00
1.1962e+03	9.2438e+02	3.3243e+00
3.1429e+02	9.2640e+02	3.3204e+00
7.1373e+02	9.2554e+02	3.2148e+00
1.3196e+03	9.2678e+02	2.8650e+00
1.9271e+02	9.2522e+02	3.6363e+00
2.8673e+02	9.2757e+02	3.3280e+00
6.3455e+02	9.2912e+02	3.3540e+00
9.6482e+02	9.2884e+02	2.4354e+00
1.1116e+03	9.2611e+02	8.5420e-01
1.1526e+02	9.2827e+02	3.1969e+00
1.3937e+02	9.2907e+02	3.3786e+00
8.8730e+02	9.2822e+02	3.1137e+00
1.0635e+03	9.2954e+02	3.3236e+00
1.2935e+03	9.2803e+02	3.5558e+00
4.8992e+02	9.2861e+02	3.3825e+00
6.0924e+02	9.3132e+02	3.3631e+00
1.0881e+03	9.2941e+02	3.3502e+00
8.5194e+01	9.3367e+02	4.1040e+00
